chr	start	end	id	TCGA-BLOOD.all	TCGA-BLOOD.amp	TCGA-BLOOD.del	TCGA-BRCA.all	TCGA-BRCA.amp	TCGA-BRCA.del	TCGA-BRCA.segs	TCGA-PANC.all	TCGA-PANC.amp	TCGA-PANC.del	TCGA-SCCA.all	TCGA-SCCA.amp	TCGA-SCCA.del
chr8	34950000	34999999	28553	1	0	1	18	14	4	84	59	34	25	12	9	3
chr8	35000000	35049999	28554	5	0	5	10	9	1	48	47	23	24	8	5	3
chr8	35050000	35099999	28555	8	0	8	10	5	5	47	49	12	37	7	2	5
chr8	35100000	35149999	28556	2	0	2	21	21	0	76	46	40	6	6	6	0
chr8	35150000	35199999	28557	5	5	0	13	11	2	55	38	27	11	2	2	0
chr8	35200000	35249999	28558	1	1	0	19	16	3	43	59	36	23	11	9	2
chr8	35250000	35299999	28559	0	0	0	12	10	2	85	54	26	28	8	7	1
chr8	35300000	35349999	28560	0	0	0	11	10	1	47	25	20	5	6	4	2
chr8	35350000	35399999	28561	21	0	21	22	21	1	53	91	34	57	15	9	6
chr8	35400000	35449999	28562	0	0	0	11	6	5	57	41	20	21	8	6	2
chr8	35450000	35499999	28563	0	0	0	47	41	6	109	91	71	20	7	6	1
chr8	35500000	35549999	28564	0	0	0	21	20	1	102	58	32	26	9	4	5
chr8	35550000	35599999	28565	0	0	0	38	34	4	91	92	52	40	13	10	3
chr8	35600000	35649999	28566	1	0	1	20	17	3	56	81	25	56	9	4	5
chr8	35650000	35699999	28567	0	0	0	25	24	1	48	53	44	9	4	4	0
chr8	35700000	35749999	28568	0	0	0	14	14	0	42	21	19	2	4	2	2
chr8	35750000	35799999	28569	0	0	0	22	22	0	52	40	32	8	2	0	2
chr8	35800000	35849999	28570	2	2	0	10	10	0	44	21	14	7	2	0	2
chr8	35850000	35899999	28571	0	0	0	18	18	0	63	37	31	6	6	4	2
chr8	35900000	35949999	28572	0	0	0	28	28	0	77	54	42	12	2	0	2
chr8	35950000	35999999	28573	0	0	0	44	44	0	94	56	53	3	7	6	1
chr8	36000000	36049999	28574	2	2	0	29	23	6	89	55	41	14	8	6	2
chr8	36050000	36099999	28575	14	0	14	62	22	40	246	514	102	412	54	7	47
chr8	36100000	36149999	28576	0	0	0	23	22	1	103	49	33	16	9	5	4
chr8	36150000	36199999	28577	0	0	0	21	21	0	129	64	35	29	16	8	8
chr8	36200000	36249999	28578	5	5	0	31	26	5	148	63	56	7	11	11	0
chr8	36250000	36299999	28579	1	1	0	11	8	3	48	50	23	27	12	6	6
chr8	36300000	36349999	28580	1	0	1	10	8	2	62	32	15	17	6	4	2
chr8	36350000	36399999	28581	1	1	0	19	13	6	87	98	37	61	13	6	7
chr8	36400000	36449999	28582	0	0	0	19	17	2	85	84	53	31	18	16	2
chr8	36450000	36499999	28583	0	0	0	20	19	1	66	59	53	6	16	15	1
chr8	36500000	36549999	28584	0	0	0	36	34	2	94	76	62	14	18	18	0
chr8	36550000	36599999	28585	0	0	0	10	10	0	47	44	38	6	8	8	0
chr8	36600000	36649999	28586	3	3	0	20	20	0	65	38	30	8	8	6	2
chr8	36650000	36699999	28587	0	0	0	65	59	6	168	117	79	38	11	3	8
chr8	36700000	36749999	28588	2	2	0	22	22	0	77	67	54	13	11	8	3
chr8	36750000	36799999	28589	0	0	0	24	22	2	87	76	52	24	20	16	4
chr8	36800000	36849999	28590	7	0	7	19	17	2	83	69	45	24	16	12	4
chr8	36850000	36899999	28591	2	2	0	37	34	3	121	71	52	19	6	6	0
chr8	36900000	36949999	28592	2	2	0	37	30	7	114	109	67	42	25	18	7
chr8	36950000	36999999	28593	4	2	2	34	23	11	104	66	35	31	7	6	1
chr8	37000000	37049999	28594	4	0	4	217	215	2	416	385	353	32	56	53	3
chr8	37050000	37099999	28595	0	0	0	36	34	2	88	70	60	10	22	18	4
chr8	37100000	37149999	28596	0	0	0	13	10	3	76	59	33	26	6	3	3
chr8	37150000	37199999	28597	0	0	0	35	32	3	74	66	55	11	8	8	0
chr8	37200000	37249999	28598	2	2	0	90	86	4	179	197	139	58	23	22	1
chr8	37250000	37299999	28599	3	3	0	18	17	1	51	59	53	6	20	20	0
chr8	37300000	37349999	28600	4	2	2	57	35	22	180	169	72	97	17	3	14
chr8	37350000	37399999	28601	12	12	0	46	35	11	125	134	67	67	22	10	12
chr8	37400000	37449999	28602	8	8	0	30	28	2	73	79	65	14	20	16	4
chr8	37450000	37499999	28603	6	6	0	93	93	0	176	157	151	6	19	17	2
chr8	37500000	37549999	28604	0	0	0	11	10	1	44	44	36	8	9	7	2
chr8	37550000	37599999	28605	0	0	0	28	28	0	75	84	75	9	18	14	4
chr8	37600000	37649999	28606	3	2	1	37	35	2	98	89	78	11	13	12	1
chr8	37650000	37699999	28607	1	0	1	18	14	4	75	60	49	11	17	16	1
chr8	37700000	37749999	28608	0	0	0	30	28	2	99	75	69	6	19	18	1
chr8	37750000	37799999	28609	0	0	0	22	22	0	62	41	39	2	2	2	0
chr8	37800000	37849999	28610	0	0	0	12	10	2	52	52	43	9	8	8	0
chr8	37850000	37899999	28611	0	0	0	18	16	2	76	52	46	6	15	15	0
chr8	37900000	37949999	28612	0	0	0	19	19	0	88	64	59	5	20	20	0
chr8	37950000	37999999	28613	0	0	0	100	98	2	158	202	195	7	38	38	0
chr8	38000000	38049999	28614	8	0	8	23	21	2	79	74	43	31	14	14	0
chr8	38050000	38099999	28615	0	0	0	34	32	2	103	58	54	4	4	4	0
chr8	38100000	38149999	28616	0	0	0	100	99	1	200	261	254	7	98	98	0
chr8	38150000	38199999	28617	1	0	1	17	17	0	60	59	56	3	26	24	2
chr8	38200000	38249999	28618	7	0	7	20	18	2	81	87	48	39	17	14	3
chr8	38250000	38299999	28619	16	5	11	179	162	17	449	655	441	214	139	120	19
chr8	38300000	38349999	28620	15	7	8	85	77	8	360	332	245	87	62	53	9
chr8	38350000	38399999	28621	2	0	2	35	31	4	104	180	69	111	23	16	7
chr8	38400000	38449999	28622	4	2	2	22	20	2	66	86	55	31	12	10	2
chr8	38450000	38499999	28623	2	2	0	36	31	5	100	149	89	60	21	19	2
chr8	38500000	38549999	28624	2	1	1	19	18	1	47	76	55	21	21	20	1
chr8	38550000	38599999	28625	1	1	0	35	29	6	102	139	92	47	30	27	3
chr8	38600000	38649999	28626	2	0	2	26	18	8	87	138	58	80	24	15	9
chr8	38650000	38699999	28627	0	0	0	25	24	1	79	53	49	4	8	8	0
chr8	38700000	38749999	28628	0	0	0	40	38	2	83	90	76	14	21	21	0
chr8	38750000	38799999	28629	0	0	0	18	16	2	70	60	54	6	20	20	0
chr8	38800000	38849999	28630	0	0	0	34	32	2	84	87	73	14	16	14	2
chr8	38850000	38899999	28631	0	0	0	16	16	0	71	67	54	13	20	20	0
chr8	38900000	38949999	28632	0	0	0	15	14	1	55	100	75	25	20	17	3
chr8	38950000	38999999	28633	6	0	6	23	19	4	64	143	53	90	16	15	1
chr8	39000000	39049999	28634	0	0	0	24	24	0	67	49	45	4	10	10	0
chr8	39050000	39099999	28635	0	0	0	23	23	0	60	54	51	3	7	7	0
chr8	39100000	39149999	28636	0	0	0	15	15	0	52	70	64	6	21	20	1
chr8	39150000	39199999	28637	3	2	1	22	21	1	112	68	62	6	7	6	1
chr8	39200000	39249999	28638	80	13	67	620	239	381	3381	5467	1491	3976	733	208	525
chr8	39250000	39299999	28639	5	4	1	22	15	7	193	124	77	47	16	5	11
chr8	39300000	39349999	28640	4	4	0	25	21	4	110	103	52	51	12	8	4
chr8	39350000	39399999	28641	78	8	70	610	225	385	3020	5651	1439	4212	739	192	547
chr8	39400000	39449999	28642	0	0	0	13	13	0	54	65	52	13	21	21	0
chr8	39450000	39499999	28643	4	2	2	30	30	0	89	87	67	20	13	12	1
chr8	39500000	39549999	28644	0	0	0	21	21	0	102	112	101	11	21	19	2
chr8	39550000	39599999	28645	2	2	0	18	18	0	92	87	52	35	19	13	6
chr8	39600000	39649999	28646	2	0	2	59	58	1	127	102	87	15	7	6	1
chr8	39650000	39699999	28647	0	0	0	13	13	0	62	71	49	22	4	4	0
chr8	39700000	39749999	28648	0	0	0	55	55	0	108	87	85	2	7	7	0
chr8	39750000	39799999	28649	2	0	2	8	8	0	59	31	24	7	9	9	0
chr8	39800000	39849999	28650	6	0	6	57	32	25	247	341	62	279	43	9	34
chr8	39850000	39899999	28651	2	0	2	19	10	9	102	84	24	60	3	2	1
chr8	39900000	39949999	28652	2	0	2	37	26	11	127	116	44	72	26	7	19
chr8	39950000	39999999	28653	4	4	0	25	14	11	90	111	45	66	13	4	9
chr8	40000000	40049999	28654	0	0	0	24	13	11	109	113	47	66	15	11	4
chr8	40050000	40099999	28655	11	9	2	33	31	2	93	94	58	36	6	5	1
chr8	40100000	40149999	28656	1	0	1	22	22	0	83	72	55	17	11	10	1
chr8	40150000	40199999	28657	18	2	16	125	71	54	767	908	279	629	109	44	65
chr8	40200000	40249999	28658	1	0	1	34	22	12	117	168	50	118	36	18	18
chr8	40250000	40299999	28659	29	8	21	47	33	14	124	202	81	121	20	12	8
chr8	40300000	40349999	28660	10	10	0	7	5	2	62	48	29	19	9	8	1
chr8	40350000	40399999	28661	0	0	0	24	24	0	85	53	49	4	4	4	0
chr8	40400000	40449999	28662	0	0	0	47	40	7	107	150	71	79	13	7	6
chr8	40450000	40499999	28663	5	0	5	23	15	8	130	264	71	193	42	15	27
chr8	40500000	40549999	28664	0	0	0	25	24	1	80	67	42	25	9	2	7
chr8	40550000	40599999	28665	0	0	0	17	15	2	56	74	42	32	2	0	2
chr8	40600000	40649999	28666	5	0	5	6	2	4	38	26	10	16	6	6	0
chr8	40650000	40699999	28667	13	8	5	17	17	0	82	68	58	10	8	8	0
chr8	40700000	40749999	28668	16	16	0	9	7	2	68	70	45	25	12	12	0
chr8	40750000	40799999	28669	100	9	91	458	88	370	1113	4609	493	4116	533	69	464
chr8	40800000	40849999	28670	9	9	0	23	18	5	84	86	52	34	17	8	9
chr8	40850000	40899999	28671	6	6	0	9	9	0	45	38	29	9	7	1	6
chr8	40900000	40949999	28672	2	0	2	10	10	0	62	54	36	18	2	2	0
chr8	40950000	40999999	28673	2	2	0	11	9	2	51	32	25	7	8	8	0
chr8	41000000	41049999	28674	4	2	2	16	14	2	49	62	24	38	9	4	5
chr8	41050000	41099999	28675	0	0	0	31	28	3	72	86	46	40	3	2	1
chr8	41100000	41149999	28676	2	0	2	31	25	6	64	80	42	38	6	4	2
chr8	41150000	41199999	28677	6	6	0	11	9	2	62	59	32	27	9	0	9
chr8	41200000	41249999	28678	6	6	0	19	19	0	66	51	38	13	4	4	0
chr8	41250000	41299999	28679	0	0	0	8	4	4	68	79	37	42	6	4	2
chr8	41300000	41349999	28680	0	0	0	21	21	0	90	42	34	8	8	7	1
chr8	41350000	41399999	28681	1	0	1	30	29	1	86	89	63	26	13	12	1
chr8	41400000	41449999	28682	0	0	0	17	16	1	71	47	40	7	8	8	0
chr8	41450000	41499999	28683	0	0	0	12	10	2	52	46	26	20	4	2	2
chr8	41500000	41549999	28684	4	4	0	8	8	0	35	57	38	19	8	8	0
chr8	41550000	41599999	28685	7	0	7	30	26	4	76	107	55	52	9	6	3
chr8	41600000	41649999	28686	6	4	2	22	18	4	87	129	62	67	22	17	5
chr8	41650000	41699999	28687	0	0	0	12	12	0	47	40	36	4	4	4	0
chr8	41700000	41749999	28688	0	0	0	10	10	0	73	25	22	3	6	4	2
chr8	41750000	41799999	28689	0	0	0	20	20	0	85	40	34	6	2	2	0
chr8	41800000	41849999	28690	0	0	0	20	20	0	61	46	46	0	6	6	0
chr8	41850000	41899999	28691	0	0	0	20	18	2	74	65	51	14	15	13	2
chr8	41900000	41949999	28692	0	0	0	24	22	2	60	48	38	10	7	6	1
chr8	41950000	41999999	28693	10	10	0	35	33	2	84	134	86	48	11	4	7
chr8	42000000	42049999	28694	6	6	0	24	24	0	68	56	51	5	3	3	0
chr8	42050000	42099999	28695	0	0	0	42	38	4	115	113	78	35	4	2	2
chr8	42100000	42149999	28696	4	4	0	48	46	2	161	140	131	9	17	17	0
chr8	42150000	42199999	28697	7	7	0	118	114	4	342	388	355	33	71	66	5
chr8	42200000	42249999	28698	2	0	2	8	8	0	54	38	33	5	9	9	0
chr8	42250000	42299999	28699	6	0	6	16	14	2	78	63	48	15	21	18	3
chr8	42300000	42349999	28700	4	0	4	20	20	0	61	44	39	5	4	4	0
chr8	42350000	42399999	28701	3	0	3	19	18	1	56	48	40	8	6	6	0
chr8	42400000	42449999	28702	4	0	4	20	20	0	47	52	39	13	12	12	0
chr8	42450000	42499999	28703	3	0	3	10	10	0	47	51	27	24	8	8	0
chr8	42500000	42549999	28704	1	0	1	20	18	2	79	59	38	21	0	0	0
chr8	42550000	42599999	28705	0	0	0	37	25	12	85	126	44	82	13	6	7
chr8	42600000	42649999	28706	0	0	0	17	15	2	52	42	30	12	3	3	0
chr8	42650000	42699999	28707	0	0	0	14	14	0	46	35	27	8	3	2	1
chr8	42700000	42749999	28708	2	0	2	15	15	0	70	39	33	6	1	1	0
chr8	42750000	42799999	28709	0	0	0	36	36	0	79	58	58	0	6	6	0
chr8	42800000	42849999	28710	0	0	0	12	12	0	57	30	30	0	2	2	0
chr8	42850000	42899999	28711	0	0	0	17	15	2	79	62	53	9	5	5	0
chr8	42900000	42949999	28712	0	0	0	48	47	1	427	146	121	25	26	25	1
chr8	42950000	42999999	28713	0	0	0	17	17	0	84	52	46	6	6	6	0
chr8	43000000	43049999	28714	1	0	1	9	7	2	41	40	28	12	3	2	1
chr8	43050000	43099999	28715	1	0	1	13	11	2	39	48	39	9	3	3	0
chr8	43100000	43149999	28716	0	0	0	4	3	1	39	39	17	22	7	0	7
chr8	43150000	43199999	28717	0	0	0	12	8	4	60	46	30	16	10	7	3
chr8	43200000	43249999	28718	0	0	0	5	4	1	31	24	15	9	3	1	2
chr8	43250000	43299999	28719	0	0	0	10	7	3	39	50	37	13	11	7	4
chr8	43300000	43349999	28720	1	1	0	5	5	0	43	21	18	3	2	2	0
chr8	43350000	43399999	28721	6	5	1	5	4	1	41	48	35	13	3	3	0
chr8	43400000	43449999	28722	7	5	2	14	6	8	87	193	36	157	20	2	18
chr8	43450000	43499999	28723	1	0	1	9	4	5	34	49	11	38	11	6	5
chr8	43500000	43549999	28724	1	0	1	3	3	0	24	30	6	24	1	0	1
chr8	43550000	43599999	28725	0	0	0	1	1	0	23	16	4	12	2	1	1
chr8	43600000	43649999	28726	0	0	0	11	4	7	49	134	10	124	6	2	4
chr8	43650000	43699999	28727	1	0	1	18	7	11	76	155	14	141	7	2	5
chr8	43700000	43749999	28728	0	0	0	12	9	3	38	42	16	26	3	2	1
chr8	43750000	43799999	28729	1	0	1	32	27	5	181	172	93	79	20	15	5
chr8	43800000	43849999	28730	0	0	0	1	1	0	23	10	5	5	2	1	1
chr8	43850000	43899999	28731	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	43900000	43949999	28732	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	43950000	43999999	28733	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44000000	44049999	28734	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44050000	44099999	28735	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44100000	44149999	28736	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44150000	44199999	28737	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44200000	44249999	28738	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44250000	44299999	28739	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44300000	44349999	28740	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44350000	44399999	28741	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44400000	44449999	28742	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44450000	44499999	28743	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44500000	44549999	28744	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44550000	44599999	28745	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44600000	44649999	28746	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44650000	44699999	28747	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44700000	44749999	28748	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44750000	44799999	28749	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44800000	44849999	28750	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44850000	44899999	28751	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44900000	44949999	28752	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	44950000	44999999	28753	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45000000	45049999	28754	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45050000	45099999	28755	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45100000	45149999	28756	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45150000	45199999	28757	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45200000	45249999	28758	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45250000	45299999	28759	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45300000	45349999	28760	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45350000	45399999	28761	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45400000	45449999	28762	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45450000	45499999	28763	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45500000	45549999	28764	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45550000	45599999	28765	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45600000	45649999	28766	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45650000	45699999	28767	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45700000	45749999	28768	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45750000	45799999	28769	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45800000	45849999	28770	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45850000	45899999	28771	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45900000	45949999	28772	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	45950000	45999999	28773	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46000000	46049999	28774	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46050000	46099999	28775	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46100000	46149999	28776	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46150000	46199999	28777	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46200000	46249999	28778	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46250000	46299999	28779	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46300000	46349999	28780	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46350000	46399999	28781	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46400000	46449999	28782	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46450000	46499999	28783	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46500000	46549999	28784	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46550000	46599999	28785	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46600000	46649999	28786	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46650000	46699999	28787	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46700000	46749999	28788	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46750000	46799999	28789	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8	46800000	46849999	28790	0	0	0	1	0	1	18	9	7	2	0	0	0
chr8	46850000	46899999	28791	0	0	0	3	3	0	32	34	31	3	0	0	0
chr8	46900000	46949999	28792	16	1	15	33	22	11	198	179	83	96	10	6	4
chr8	46950000	46999999	28793	1	0	1	0	0	0	18	46	11	35	12	2	10
chr8	47000000	47049999	28794	13	8	5	14	7	7	70	115	45	70	9	3	6
chr8	47050000	47099999	28795	2	1	1	2	2	0	33	18	8	10	1	0	1
chr8	47100000	47149999	28796	1	1	0	5	3	2	43	14	10	4	1	1	0
chr8	47150000	47199999	28797	8	3	5	14	3	11	116	91	40	51	6	3	3
chr8	47200000	47249999	28798	0	0	0	3	1	2	17	35	6	29	5	1	4
chr8	47250000	47299999	28799	0	0	0	1	0	1	18	43	14	29	5	1	4
chr8	47300000	47349999	28800	7	6	1	1	1	0	24	27	11	16	2	1	1
chr8	47350000	47399999	28801	9	6	3	9	5	4	106	125	46	79	11	4	7
chr8	47400000	47449999	28802	7	0	7	14	3	11	143	218	14	204	14	2	12
chr8	47450000	47499999	28803	3	0	3	27	23	4	349	171	89	82	10	3	7
chr8	47500000	47549999	28804	16	16	0	44	38	6	356	366	353	13	47	47	0
chr8	47550000	47599999	28805	0	0	0	5	1	4	51	17	10	7	2	2	0
chr8	47600000	47649999	28806	0	0	0	3	3	0	21	8	6	2	0	0	0
chr8	47650000	47699999	28807	1	0	1	3	3	0	39	40	15	25	5	2	3
chr8	47700000	47749999	28808	4	0	4	16	6	10	92	138	31	107	10	2	8
chr8	47750000	47799999	28809	4	0	4	7	0	7	70	57	4	53	4	0	4
chr8	47800000	47849999	28810	6	1	5	8	5	3	49	43	21	22	8	7	1
chr8	47850000	47899999	28811	3	1	2	14	14	0	28	50	47	3	6	6	0
chr8	47900000	47949999	28812	4	0	4	2	2	0	24	9	4	5	0	0	0
chr8	47950000	47999999	28813	0	0	0	1	1	0	18	14	12	2	2	0	2
chr8	48000000	48049999	28814	0	0	0	5	5	0	20	8	8	0	0	0	0
chr8	48050000	48099999	28815	0	0	0	2	0	2	14	13	11	2	2	2	0
chr8	48100000	48149999	28816	0	0	0	3	3	0	20	28	26	2	0	0	0
chr8	48150000	48199999	28817	0	0	0	6	6	0	30	12	12	0	0	0	0
chr8	48200000	48249999	28818	1	0	1	5	4	1	29	25	18	7	1	1	0
chr8	48250000	48299999	28819	2	2	0	10	10	0	22	14	12	2	0	0	0
chr8	48300000	48349999	28820	4	4	0	4	2	2	9	19	16	3	0	0	0
chr8	48350000	48399999	28821	2	0	2	0	0	0	21	9	4	5	2	0	2
chr8	48400000	48449999	28822	0	0	0	4	4	0	30	19	13	6	6	4	2
chr8	48450000	48499999	28823	1	0	1	2	0	2	13	18	6	12	6	2	4
chr8	48500000	48549999	28824	0	0	0	0	0	0	10	12	10	2	2	2	0
chr8	48550000	48599999	28825	0	0	0	4	4	0	33	18	17	1	0	0	0
chr8	48600000	48649999	28826	2	0	2	2	2	0	32	14	11	3	0	0	0
chr8	48650000	48699999	28827	3	0	3	4	4	0	30	31	12	19	6	0	6
chr8	48700000	48749999	28828	0	0	0	2	2	0	10	4	4	0	0	0	0
chr8	48750000	48799999	28829	2	0	2	0	0	0	22	18	13	5	5	4	1
chr8	48800000	48849999	28830	1	0	1	3	3	0	20	14	8	6	1	0	1
chr8	48850000	48899999	28831	4	0	4	7	7	0	31	36	21	15	5	4	1
chr8	48900000	48949999	28832	0	0	0	0	0	0	23	18	6	12	5	2	3
chr8	48950000	48999999	28833	0	0	0	4	2	2	35	42	22	20	3	1	2
chr8	49000000	49049999	28834	0	0	0	2	1	1	37	28	25	3	5	4	1
chr8	49050000	49099999	28835	0	0	0	4	4	0	28	5	5	0	0	0	0
chr8	49100000	49149999	28836	0	0	0	6	4	2	45	22	15	7	5	5	0
chr8	49150000	49199999	28837	0	0	0	4	4	0	40	18	11	7	0	0	0
chr8	49200000	49249999	28838	0	0	0	3	2	1	27	20	15	5	1	1	0
chr8	49250000	49299999	28839	0	0	0	2	2	0	20	21	15	6	5	5	0
chr8	49300000	49349999	28840	0	0	0	4	4	0	24	11	8	3	3	2	1
chr8	49350000	49399999	28841	0	0	0	6	6	0	29	43	37	6	11	10	1
chr8	49400000	49449999	28842	3	1	2	0	0	0	27	32	8	24	8	4	4
chr8	49450000	49499999	28843	0	0	0	7	7	0	11	9	9	0	0	0	0
chr8	49500000	49549999	28844	0	0	0	2	2	0	24	25	20	5	2	0	2
chr8	49550000	49599999	28845	1	0	1	4	2	2	48	54	14	40	10	4	6
chr8	49600000	49649999	28846	5	0	5	0	0	0	3	17	8	9	1	1	0
chr8	49650000	49699999	28847	1	0	1	4	1	3	35	25	7	18	5	3	2
chr8	49700000	49749999	28848	0	0	0	8	6	2	20	22	20	2	0	0	0
chr8	49750000	49799999	28849	0	0	0	4	4	0	22	16	14	2	2	2	0
chr8	49800000	49849999	28850	0	0	0	7	7	0	28	14	14	0	0	0	0
chr8	49850000	49899999	28851	2	2	0	0	0	0	37	15	5	10	0	0	0
chr8	49900000	49949999	28852	1	0	1	8	4	4	58	56	27	29	12	6	6
chr8	49950000	49999999	28853	1	0	1	3	3	0	48	17	16	1	6	6	0
chr8	50000000	50049999	28854	0	0	0	0	0	0	22	22	18	4	4	4	0
chr8	50050000	50099999	28855	0	0	0	0	0	0	23	20	6	14	2	2	0
chr8	50100000	50149999	28856	2	0	2	7	5	2	30	46	31	15	8	6	2
chr8	50150000	50199999	28857	2	0	2	7	4	3	45	77	16	61	9	0	9
chr8	50200000	50249999	28858	2	0	2	7	3	4	61	84	40	44	25	18	7
chr8	50250000	50299999	28859	2	0	2	3	2	1	21	13	10	3	2	2	0
chr8	50300000	50349999	28860	2	0	2	4	4	0	30	10	8	2	2	2	0
chr8	50350000	50399999	28861	0	0	0	5	5	0	42	27	23	4	4	4	0
chr8	50400000	50449999	28862	0	0	0	4	4	0	53	95	89	6	13	13	0
chr8	50450000	50499999	28863	1	0	1	1	1	0	18	22	9	13	4	1	3
chr8	50500000	50549999	28864	5	1	4	14	1	13	84	137	49	88	20	9	11
chr8	50550000	50599999	28865	0	0	0	2	2	0	30	15	5	10	1	1	0
chr8	50600000	50649999	28866	4	2	2	2	2	0	36	27	18	9	9	7	2
chr8	50650000	50699999	28867	6	2	4	9	4	5	26	79	22	57	13	6	7
chr8	50700000	50749999	28868	0	0	0	0	0	0	14	13	5	8	1	0	1
chr8	50750000	50799999	28869	0	0	0	0	0	0	8	11	7	4	0	0	0
chr8	50800000	50849999	28870	0	0	0	5	2	3	29	37	14	23	1	0	1
chr8	50850000	50899999	28871	8	1	7	11	2	9	125	134	31	103	16	5	11
chr8	50900000	50949999	28872	5	2	3	4	2	2	113	87	17	70	9	4	5
chr8	50950000	50999999	28873	0	0	0	7	3	4	63	45	19	26	0	0	0
chr8	51000000	51049999	28874	13	1	12	146	16	130	792	1341	119	1222	177	7	170
chr8	51050000	51099999	28875	0	0	0	2	2	0	37	41	18	23	3	1	2
chr8	51100000	51149999	28876	0	0	0	2	2	0	38	36	6	30	4	2	2
chr8	51150000	51199999	28877	0	0	0	2	2	0	13	21	11	10	2	1	1
chr8	51200000	51249999	28878	1	0	1	11	6	5	28	34	17	17	3	2	1
chr8	51250000	51299999	28879	8	0	8	13	12	1	46	67	27	40	2	0	2
chr8	51300000	51349999	28880	0	0	0	2	0	2	29	12	7	5	0	0	0
chr8	51350000	51399999	28881	0	0	0	4	2	2	17	19	13	6	2	0	2
chr8	51400000	51449999	28882	0	0	0	4	4	0	23	28	19	9	6	6	0
chr8	51450000	51499999	28883	6	1	5	3	1	2	33	35	10	25	7	2	5
chr8	51500000	51549999	28884	0	0	0	1	1	0	21	13	9	4	2	2	0
chr8	51550000	51599999	28885	3	0	3	2	2	0	14	15	10	5	2	2	0
chr8	51600000	51649999	28886	1	0	1	8	8	0	22	33	25	8	13	13	0
chr8	51650000	51699999	28887	0	0	0	0	0	0	18	13	8	5	0	0	0
chr8	51700000	51749999	28888	0	0	0	4	2	2	29	26	18	8	6	4	2
chr8	51750000	51799999	28889	0	0	0	3	0	3	32	15	7	8	5	4	1
